latA,longA,latB,longB,descripcion,hora,tasaFlujo,cantidadVehiculos
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,13:12,15.0,47
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,13:15,3.0,10
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,13:18,8.0,26
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,13:21,7.0,22
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,13:24,3.0,11
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,13:27,0.0,1
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,13:30,3.0,9
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,13:33,2.0,7
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,13:36,5.0,16
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,13:39,0.0,0
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,13:42,6.0,19
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,13:45,15.0,46
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,13:48,3.0,10
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,13:51,9.0,28
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,13:54,10.0,31
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,13:57,16.0,49
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,18:00,12.0,37
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,18:03,10.0,30
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,18:06,11.0,33
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,18:09,14.0,42
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,18:12,7.0,23
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,18:15,4.0,14
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,18:18,1.0,5
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,18:21,13.0,39
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,18:24,15.0,45
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,18:27,0.0,1
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,18:30,7.0,23
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,18:33,9.0,29
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,18:36,7.0,22
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,18:39,13.0,39
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,18:42,15.0,46
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,18:45,12.0,36
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,18:48,14.0,44
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,18:51,12.0,38
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,18:54,10.0,30
-38.736181,-72.591257,-38.737156,-72.591504,Vicuña Mackena entre Rodriguez y Portales,18:57,2.0,7
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,07:00,14.0,44
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,07:03,11.0,34
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,07:06,8.0,25
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,07:09,15.0,47
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,07:12,2.0,8
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,07:15,1.0,5
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,07:18,11.0,34
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,07:21,13.0,41
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,07:24,13.0,40
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,07:27,15.0,45
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,07:30,8.0,26
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,07:33,14.0,42
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,07:36,3.0,11
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,07:39,3.0,10
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,07:42,11.0,35
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,07:45,5.0,15
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,07:48,14.0,43
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,07:51,13.0,41
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,07:54,11.0,34
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,07:57,10.0,32
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,13:00,11.0,35
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,13:03,2.0,6
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,13:06,2.0,7
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,13:09,4.0,14
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,13:12,1.0,3
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,13:15,15.0,47
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,13:18,13.0,41
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,13:21,9.0,27
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,13:24,8.0,26
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,13:27,1.0,4
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,13:30,11.0,33
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,13:33,3.0,9
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,13:36,4.0,12
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,13:39,6.0,20
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,13:42,6.0,20
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,13:45,14.0,44
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,13:48,16.0,49
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,13:51,16.0,49
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,13:54,9.0,27
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,13:57,12.0,36
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,18:00,1.0,5
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,18:03,3.0,11
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,18:06,8.0,26
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,18:09,9.0,29
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,18:12,9.0,29
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,18:15,13.0,40
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,18:18,0.0,1
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,18:21,4.0,12
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,18:24,10.0,31
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,18:27,8.0,25
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,18:30,15.0,45
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,18:33,9.0,27
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,18:36,6.0,20
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,18:39,1.0,5
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,18:42,4.0,14
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,18:45,3.0,11
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,18:48,15.0,46
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,18:51,9.0,27
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,18:54,12.0,38
-38.737215,-72.591515,-38.738128,-72.591749,Vicuña Mackena entre Portales y Montt,18:57,12.0,38
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,07:00,8.0,25
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,07:03,6.0,20
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,07:06,16.0,48
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,07:09,6.0,18
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,07:12,4.0,12
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,07:15,13.0,40
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,07:18,3.0,10
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,07:21,10.0,30
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,07:24,15.0,46
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,07:27,11.0,33
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,07:30,1.0,3
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,07:33,14.0,44
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,07:36,5.0,17
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,07:39,5.0,16
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,07:42,13.0,40
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,07:45,0.0,2
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,07:48,12.0,36
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,07:51,1.0,5
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,07:54,16.0,48
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,07:57,7.0,22
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,13:00,10.0,32
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,13:03,12.0,38
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,13:06,6.0,18
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,13:09,4.0,13
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,13:12,11.0,34
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,13:15,9.0,27
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,13:18,11.0,34
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,13:21,6.0,18
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,13:24,13.0,40
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,13:27,5.0,16
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,13:30,0.0,1
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,13:33,11.0,35
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,13:36,4.0,12
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,13:39,7.0,23
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,13:42,12.0,37
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,13:45,3.0,10
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,13:48,11.0,34
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,13:51,0.0,1
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,13:54,4.0,14
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,13:57,6.0,18
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,18:00,0.0,1
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,18:03,15.0,46
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,18:06,4.0,14
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,18:09,0.0,1
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,18:12,12.0,38
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,18:15,7.0,23
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,18:18,9.0,27
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,18:21,2.0,8
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,18:24,12.0,37
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,18:27,11.0,35
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,18:30,0.0,2
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,18:33,10.0,32
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,18:36,8.0,25
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,18:39,12.0,36
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,18:42,5.0,15
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,18:45,10.0,30
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,18:48,11.0,34
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,18:51,7.0,21
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,18:54,12.0,37
-38.738328,-72.590416,-38.737387,-72.59018,Prat entre Montt y Portales,18:57,16.0,48
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,07:00,5.0,15
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,07:03,0.0,2
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,07:06,0.0,2
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,07:09,14.0,42
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,07:12,14.0,43
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,07:15,11.0,35
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,07:18,11.0,33
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,07:21,14.0,44
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,07:24,14.0,43
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,07:27,12.0,37
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,07:30,6.0,20
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,07:33,4.0,12
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,07:36,6.0,20
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,07:39,2.0,8
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,07:42,9.0,29
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,07:45,10.0,32
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,07:48,4.0,14
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,07:51,1.0,4
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,07:54,5.0,15
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,07:57,12.0,36
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,13:00,3.0,11
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,13:03,4.0,12
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,13:06,6.0,20
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,13:09,9.0,27
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,13:12,4.0,12
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,13:15,5.0,16
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,13:18,2.0,6
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,13:21,9.0,29
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,13:24,7.0,23
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,13:27,1.0,3
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,13:30,16.0,49
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,13:33,4.0,14
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,13:36,12.0,36
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,13:39,3.0,10
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,13:42,15.0,45
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,13:45,13.0,41
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,13:48,12.0,37
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,13:51,11.0,34
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,13:54,4.0,12
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,13:57,7.0,23
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,18:00,9.0,27
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,18:03,5.0,15
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,18:06,3.0,11
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,18:09,11.0,35
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,18:12,14.0,44
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,18:15,6.0,18
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,18:18,5.0,15
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,18:21,15.0,46
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,18:24,10.0,31
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,18:27,7.0,23
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,18:30,10.0,30
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,18:33,7.0,22
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,18:36,12.0,36
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,18:39,1.0,4
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,18:42,6.0,19
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,18:45,2.0,6
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,18:48,6.0,20
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,18:51,12.0,37
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,18:54,0.0,0
-38.737327,-72.590141,-38.736369,-72.589911,Prat entre Portales y Rodriguez,18:57,3.0,10
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,07:00,7.0,22
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,07:03,3.0,9
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,07:06,12.0,37
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,07:09,6.0,20
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,07:12,3.0,9
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,07:15,14.0,43
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,07:18,0.0,2
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,07:21,8.0,25
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,07:24,1.0,5
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,07:27,12.0,38
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,07:30,10.0,32
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,07:33,4.0,13
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,07:36,2.0,7
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,07:39,4.0,13
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,07:42,3.0,11
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,07:45,3.0,10
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,07:48,7.0,23
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,07:51,6.0,18
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,07:54,8.0,26
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,07:57,12.0,36
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,13:00,7.0,21
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,13:03,12.0,38
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,13:06,14.0,44
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,13:09,4.0,14
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,13:12,9.0,28
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,13:15,1.0,5
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,13:18,9.0,27
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,13:21,4.0,14
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,13:24,6.0,19
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,13:27,13.0,41
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,13:30,15.0,45
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,13:33,3.0,9
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,13:36,4.0,14
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,13:39,5.0,17
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,13:42,2.0,8
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,13:45,8.0,24
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,13:48,0.0,0
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,13:51,14.0,44
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,13:54,6.0,19
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,13:57,9.0,27
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,18:00,14.0,44
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,18:03,1.0,4
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,18:06,13.0,40
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,18:09,11.0,35
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,18:12,2.0,7
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,18:15,1.0,4
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,18:18,10.0,32
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,18:21,4.0,14
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,18:24,8.0,25
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,18:27,5.0,15
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,18:30,4.0,12
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,18:33,12.0,38
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,18:36,13.0,39
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,18:39,6.0,18
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,18:42,9.0,27
-38.736262,-72.589871,-38.73535,-72.589646,Prat entre Rodriguez y Lautaro,18:45,15.0,47
